history_item_id,text,voice_name,voice_id,tarih,karakter_sayisi,model_id,state
bfdYCjN4Ezck0IbrXxXS,понедельник,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:23,11,eleven_multilingual_v2,created
zNuJM9rH9fz7ICX6ZMif,понедельник,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:23,11,eleven_multilingual_v2,created
KsPEhgwz6S2jsf3PRknj,сорок пять,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:22,10,eleven_multilingual_v2,created
oDPwx7r3Mezkc6pFo2JP,сорок пять,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:22,10,eleven_multilingual_v2,created
QoTc7UBtWd3aR7XcIVIs,тридцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:20,8,eleven_multilingual_v2,created
yhJnIXdTZInOSPbPB0eH,тридцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:20,8,eleven_multilingual_v2,created
2TF4qxV2tm00Gtc2gLVM,двадцать три,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:18,12,eleven_multilingual_v2,created
4JqPpbpLBsfO04E8e7kl,двадцать три,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:18,12,eleven_multilingual_v2,created
9KWKPjCuvTVSC2BIbfnl,двадцать два,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:17,12,eleven_multilingual_v2,created
bbXEmZvK402PgKOfZRyO,двадцать два,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:17,12,eleven_multilingual_v2,created
2zdTVkzmGWIVhCjbxkYE,двадцать один,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:15,13,eleven_multilingual_v2,created
AyT0Rvnm8VsjS2ND2yA1,двадцать один,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:15,13,eleven_multilingual_v2,created
EIBuskI3y4p6xn7R7K9V,двадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:14,8,eleven_multilingual_v2,created
WaGE8g5YrNi8Tzc757JH,двадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:14,8,eleven_multilingual_v2,created
RNXR5K6n0etxd8ESybcT,девятнадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:12,12,eleven_multilingual_v2,created
SSAgyVnQCICcw7sV7i5P,девятнадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:12,12,eleven_multilingual_v2,created
jCjIRdnsRdl3K6pYVpMS,восемнадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:10,12,eleven_multilingual_v2,created
sHkQT5LAzXiLUrxblIl3,восемнадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:10,12,eleven_multilingual_v2,created
FY1GIaeLEM5FMp6ijD0F,семнадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:09,10,eleven_multilingual_v2,created
Y6gQJnGhYBQfEZjmop2f,семнадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:09,10,eleven_multilingual_v2,created
ZfKhS9nChymdv5eQXeNo,шестнадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:07,11,eleven_multilingual_v2,created
nRgoNXtrRcWNIyMBEJPA,шестнадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:07,11,eleven_multilingual_v2,created
8t7BITRpbYQi8zutchFy,пятнадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:06,10,eleven_multilingual_v2,created
XxGX3dOKwm759pl1wP8M,пятнадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:06,10,eleven_multilingual_v2,created
dz4VdyCDnghKLxonNirs,четырнадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:04,12,eleven_multilingual_v2,created
gLSRtu3Yi7pronWl2GFx,четырнадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:04,12,eleven_multilingual_v2,created
27VESWaao8Snf8Wepicw,тринадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:02,10,eleven_multilingual_v2,created
fnNXrsKUlRsdu7M8IOPM,тринадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:02,10,eleven_multilingual_v2,created
7sySwOgZtL3rmYAinZDL,двенадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:01,10,eleven_multilingual_v2,created
iDaWBTaFBtTEroVrHT8v,двенадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:12:01,10,eleven_multilingual_v2,created
Fr3vFH794WskdUW4342M,одиннадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:59,11,eleven_multilingual_v2,created
qGzDT2NEiXPRiDHe2eE8,одиннадцать,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:59,11,eleven_multilingual_v2,created
CKItqhtlGjOj1u02JL8G,десять,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:58,6,eleven_multilingual_v2,created
rybTefr1MyWFvflQmmVA,десять,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:58,6,eleven_multilingual_v2,created
GNlvkZj23DwlpuS87jjK,девять,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:56,6,eleven_multilingual_v2,created
O2ZqBbCa75eeB1TsaBQ4,девять,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:56,6,eleven_multilingual_v2,created
C71jx8PdwnjVmaf30pVX,восемь,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:55,6,eleven_multilingual_v2,created
tIiuQhTfBbq8aphEBz40,восемь,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:55,6,eleven_multilingual_v2,created
FL7vZS6seBufnFySvj9O,семь,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:53,4,eleven_multilingual_v2,created
Y6OiJ1cwQjtTwVfkvGda,семь,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:53,4,eleven_multilingual_v2,created
Bi0EE7UMrijSWcDOYjs9,шесть,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:52,5,eleven_multilingual_v2,created
AvruCRlWAN5VXAJHB0lA,шесть,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:51,5,eleven_multilingual_v2,created
J9n0byKKgPVwFcx44T6U,пять,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:50,4,eleven_multilingual_v2,created
dwysAsUjC1WkyiPyg9gw,пять,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:50,4,eleven_multilingual_v2,created
KJ0jA7hS1Fm54RZUnnCw,четыре,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:48,6,eleven_multilingual_v2,created
jzVZv2rVup9jpXhQPAFS,четыре,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:48,6,eleven_multilingual_v2,created
6NVdZNSRStkAVBvJtLVz,три,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:47,3,eleven_multilingual_v2,created
QLLKZxpRuxNtZ0gGmYNw,три,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:47,3,eleven_multilingual_v2,created
XF7KyEYjaaQSoiBNpP8A,два,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:45,3,eleven_multilingual_v2,created
Yh21Z72aNInPEOfS2r6P,два,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:45,3,eleven_multilingual_v2,created
LyNYN0ZssJOed0kD7ysw,один,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:44,4,eleven_multilingual_v2,created
ZgVeTSkWV3EPNiyRU4Ak,один,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:44,4,eleven_multilingual_v2,created
Nn8f185i96nTWtcfY9Yl,ноль,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:42,4,eleven_multilingual_v2,created
r7TYvNQFmN3CRgZxCV1k,ноль,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:42,4,eleven_multilingual_v2,created
485J4tcmm63DBIFwfZjA,До свидания!,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:41,12,eleven_multilingual_v2,created
eEQCq6IwsW8A9Pv2145l,До свидания!,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:41,12,eleven_multilingual_v2,created
Rw0cGOkeTQkV7cTnpBmU,Могу ли я помочь вам ещё с чем-нибудь?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:39,38,eleven_multilingual_v2,created
hkmgzisOZo2QYPSJudph,Могу ли я помочь вам ещё с чем-нибудь?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:39,38,eleven_multilingual_v2,created
Jvqewq7MDTdxI3jSiPAj,"Добрый день, до свидания.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:37,25,eleven_multilingual_v2,created
kl5Nuppt2KAaUyZrvyex,"Добрый день, до свидания.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:37,25,eleven_multilingual_v2,created
Uq5eblsVtEbhoDM90JN2,"Спасибо, что выбрали нас.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:36,25,eleven_multilingual_v2,created
a4llNtWRToCMVg6XxJI1,"Спасибо, что выбрали нас.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:36,25,eleven_multilingual_v2,created
VdWYprdyQpkAbXMkQaGa,"До свидания, берегите себя.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:34,27,eleven_multilingual_v2,created
fVoeo0RYp7z6YchsomW7,"До свидания, берегите себя.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:34,27,eleven_multilingual_v2,created
PU6yRDZdlKuRlU8zYnWI,"Спасибо, желаем вам хорошего дня.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:32,33,eleven_multilingual_v2,created
n5p1iq3IDX3fT8PR2tAZ,"Спасибо, желаем вам хорошего дня.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:32,33,eleven_multilingual_v2,created
t0YbgymbmfoOTOIDknNG,"Если вы хотите отменить запись, вы можете позвонить нам.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:31,56,eleven_multilingual_v2,created
CMPtQGh5Pp35SeglYdmJ,"Если вы хотите отменить запись, вы можете позвонить нам.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:30,56,eleven_multilingual_v2,created
7J30oGbBc6Zqnv1W4vEB,"До вашей записи осталось два часа, ждём вас.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:29,44,eleven_multilingual_v2,created
sIem67FD2oLNgrRXi3kR,"До вашей записи осталось два часа, ждём вас.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:29,44,eleven_multilingual_v2,created
C15YSE28XZebO1yv9gMI,"Мы звоним по поводу вашей записи на завтра, добрый день.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:27,56,eleven_multilingual_v2,created
Sk6KgunK8HWFNWtBRy9O,"Мы звоним по поводу вашей записи на завтра, добрый день.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:27,56,eleven_multilingual_v2,created
NRtdCCunYfhuZevb3h53,"Я вас не понял, не могли бы вы говорить немного громче?",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:25,55,eleven_multilingual_v2,created
km8Uogz7sH6m2kAZjzl5,"Я вас не понял, не могли бы вы говорить немного громче?",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:25,55,eleven_multilingual_v2,created
G8yYOJSxlUfXBuCzTPUJ,"Не удалось проверить введённые данные, не могли бы вы повторить?",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:23,64,eleven_multilingual_v2,created
kxQ8RRnSGixQvbCTgxnX,"Не удалось проверить введённые данные, не могли бы вы повторить?",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:23,64,eleven_multilingual_v2,created
V9KhHclkDg9J7sRrcTDw,"Возникла проблема, пожалуйста, попробуйте ещё раз.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:22,50,eleven_multilingual_v2,created
XYhb88QjfmOJEWcijQsL,"Возникла проблема, пожалуйста, попробуйте ещё раз.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:22,50,eleven_multilingual_v2,created
6KTSTNkwVWmW9KstY8sX,"К сожалению, на эту дату мест нет.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:20,34,eleven_multilingual_v2,created
LH798jvGLx3kICPEjgb1,"К сожалению, на эту дату мест нет.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:20,34,eleven_multilingual_v2,created
FkLef33i7XUW8EmrmthP,"Извините, выбранное время занято. Можем ли мы попробовать другое время?",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:18,71,eleven_multilingual_v2,created
zQ7Y0zjrx4UlRqA7R9Eo,"Извините, выбранное время занято. Можем ли мы попробовать другое время?",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:18,71,eleven_multilingual_v2,created
5PIJAyra5F5gb5S5jCj0,Ваши изменения сохранены.,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:16,25,eleven_multilingual_v2,created
PaAvNEbiuRTAChSwwe4Y,Ваши изменения сохранены.,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:16,25,eleven_multilingual_v2,created
ACrSr5vRXKE1tSZJc4p6,Какая новая дата вам подходит?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:14,30,eleven_multilingual_v2,created
gxAeezocbO1s10IojI9T,Какая новая дата вам подходит?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:14,30,eleven_multilingual_v2,created
IFTiuitpF0gkXOnbtVww,Хотите изменить вашу запись?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:13,28,eleven_multilingual_v2,created
tqhnorBoBzcUEepNb71p,Хотите изменить вашу запись?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:13,28,eleven_multilingual_v2,created
KfxLnCCMlw6qBOc9p4HY,Ваше бронирование отменено. Надеемся увидеть вас снова.,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:11,55,eleven_multilingual_v2,created
LjP2Y2S5C7uoxBmF0x8X,Ваше бронирование отменено. Надеемся увидеть вас снова.,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:11,55,eleven_multilingual_v2,created
9TrsrQaFdRC3c3kySWTG,"Понимаю, что вы хотите отменить бронирование.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:09,45,eleven_multilingual_v2,created
FryW4jenDE19pel0aFDB,"Понимаю, что вы хотите отменить бронирование.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:09,45,eleven_multilingual_v2,created
10eEe3Vf9q4VvRCpLP6a,Я правильно понял информацию? Позвольте повторить ещё раз.,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:07,58,eleven_multilingual_v2,created
7ceP0nVhtWcgV844Hawx,Я правильно понял информацию? Позвольте повторить ещё раз.,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:07,58,eleven_multilingual_v2,created
Qo5jQOnbUTC2f47yL3q5,"Чтобы подтвердить запись, скажите Да или нажмите клавишу один.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:05,62,eleven_multilingual_v2,created
oHUUlRfZAUUcBSQMkJ2O,"Чтобы подтвердить запись, скажите Да или нажмите клавишу один.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:05,62,eleven_multilingual_v2,created
EVr5PkZKLTk6YGA1Lghu,Мы отправили детали вашего бронирования по СМС и электронной почте.,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:03,67,eleven_multilingual_v2,created
jS1pyI6i4XyLFr1AqFOF,Мы отправили детали вашего бронирования по СМС и электронной почте.,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:03,67,eleven_multilingual_v2,created
mi2XNMvxoiYPttSSctiM,"Замечательно! Всё готово, до встречи.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:02,37,eleven_multilingual_v2,created
rbAigqARQVjyhTHGyzmp,"Замечательно! Всё готово, до встречи.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:02,37,eleven_multilingual_v2,created
7e7HgkvWhM5gqV6q6M9t,"Ваша запись подтверждена, ждём вас.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:00,35,eleven_multilingual_v2,created
lngbk1GBwlYItwU2UKU2,"Ваша запись подтверждена, ждём вас.",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:11:00,35,eleven_multilingual_v2,created
bYymuNR7tyL6PkdE5V8q,Ваше бронирование успешно создано.,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:58,34,eleven_multilingual_v2,created
qiooTntIyB74t7qhzCs8,Ваше бронирование успешно создано.,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:58,34,eleven_multilingual_v2,created
XePWHHHYqNEUGQAJjXyN,Вы бывали у нас раньше?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:56,23,eleven_multilingual_v2,created
YcBPcglnucTVVMV3CiPt,Вы бывали у нас раньше?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:56,23,eleven_multilingual_v2,created
Gw23vCiiF8gOBQNVeSm7,Есть ли у вас особые пожелания?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:55,31,eleven_multilingual_v2,created
f7rGyf36GO0A45781USs,Есть ли у вас особые пожелания?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:55,31,eleven_multilingual_v2,created
L5N7v8jZWuwWkGOtqRJB,На сколько человек вы хотите забронировать?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:53,43,eleven_multilingual_v2,created
tXSw9Z6T6V80Op54pbBk,На сколько человек вы хотите забронировать?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:53,43,eleven_multilingual_v2,created
8FK563knG7aCDztKN9vd,Не могли бы вы поделиться адресом электронной почты?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:51,52,eleven_multilingual_v2,created
Br8S7SHWTIf7rMU3i5sa,Не могли бы вы поделиться адресом электронной почты?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:51,52,eleven_multilingual_v2,created
CVePIPwtx2AAXybviEpj,Могу я узнать ваш номер телефона?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:49,33,eleven_multilingual_v2,created
v6VmelN7bipfwXahTPcH,Могу я узнать ваш номер телефона?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:49,33,eleven_multilingual_v2,created
lw49RrDgOtZVPTAwY42y,Могу я узнать ваше имя и фамилию?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:48,33,eleven_multilingual_v2,created
mUYJxLWqG57M5oPb4vR5,Могу я узнать ваше имя и фамилию?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:48,33,eleven_multilingual_v2,created
Lk7TMjG543qRAKYcWLFY,Какое время вам удобно?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:46,23,eleven_multilingual_v2,created
U8oHHuUPZxWaLqsv2Uim,Какое время вам удобно?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:46,23,eleven_multilingual_v2,created
CR8KkzqdO1t06UCzqHCl,На какую дату вы хотите записаться?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:44,35,eleven_multilingual_v2,created
CZIrWcXJDCRWjra54x64,На какую дату вы хотите записаться?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:44,35,eleven_multilingual_v2,created
O5nhaMPVYE8F6kAchU2R,Добро пожаловать! Вы обратились по адресу для бронирования.,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:43,59,eleven_multilingual_v2,created
Rf7575lD5HvSXlCoecbG,Добро пожаловать! Вы обратились по адресу для бронирования.,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:43,59,eleven_multilingual_v2,created
Zw9uaVyIILLTH2c5j4HT,"Здравствуйте, я ваш цифровой помощник. Чем могу помочь?",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:41,55,eleven_multilingual_v2,created
nWcpHZnFWxPODxYaNkmh,"Здравствуйте, я ваш цифровой помощник. Чем могу помочь?",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:41,55,eleven_multilingual_v2,created
95hrAUHDCeuUKbGvfWqG,Добрый день! Рады видеть вас у нас.,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:39,35,eleven_multilingual_v2,created
AeshizUeQtfya4Cp6sxb,Добрый день! Рады видеть вас у нас.,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:39,35,eleven_multilingual_v2,created
S1GH1H4fwOhljVZIRwPO,Здравствуйте! Чем могу помочь вам сегодня?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:37,42,eleven_multilingual_v2,created
lMmVSSd1o5MCDOgT73uJ,Здравствуйте! Чем могу помочь вам сегодня?,Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:37,42,eleven_multilingual_v2,created
jwZE55ueuFRYL3yPp1SS,"Здравствуйте, добро пожаловать! Чем могу помочь?",Alisa Natural Russian Female,t6lBrEl93uCiLR1Lgm8v,2026-05-17 04:10:35,48,eleven_multilingual_v2,created
KBtxa9G8KZSTkxMSfEDn,No necesita lavarse el cabello antes de su cita.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:27,48,eleven_multilingual_v2,created
M4R3KANlpvhbnTNGHBP2,No necesita lavarse el cabello antes de su cita.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:27,48,eleven_multilingual_v2,created
YRubqMLgWcu1sjs63lEY,"Su reserva ha sido confirmada, le deseamos una agradable experiencia.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:26,69,eleven_multilingual_v2,created
jHVqKtELINaQMTpOM3f6,"Su reserva ha sido confirmada, le deseamos una agradable experiencia.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:25,69,eleven_multilingual_v2,created
nvLjdIhOgL1t0YYC1GhM,Su estilista le estará esperando a la hora acordada.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:24,52,eleven_multilingual_v2,created
uCYD8oolGF48nbnrhO1F,Su estilista le estará esperando a la hora acordada.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:24,52,eleven_multilingual_v2,created
gyyiO8gmdEXrVezJ8RSt,"Su cita ha sido recibida, ¡prepárese para lucir elegante!",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:22,57,eleven_multilingual_v2,created
tifl4CNHrjfN1N31JHga,"Su cita ha sido recibida, ¡prepárese para lucir elegante!",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:22,57,eleven_multilingual_v2,created
ii0eKR4ZBux4WytgPvKz,¿Desea aprovechar nuestro servicio de depilación de cejas?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:20,58,eleven_multilingual_v2,created
sD03Qb0DNuOEQB6RqN5k,¿Desea aprovechar nuestro servicio de depilación de cejas?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:20,58,eleven_multilingual_v2,created
wIq4jq6zyC83bNqhccny,¿Desea añadir una mascarilla para el cabello?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:18,45,eleven_multilingual_v2,created
x8q4nbS7eLb2A6A302aP,¿Desea añadir una mascarilla para el cabello?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:18,45,eleven_multilingual_v2,created
67zrw53foVBSz1xJtJEe,¿Desea un afeitado clásico con navaja?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:17,38,eleven_multilingual_v2,created
